id;veroeffentlicht;titel;auftraggeber;ort;wert_eur;frist;cpv;score;url
94568-2026;2026-02-09T23:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Neubau einer Studierendenwohnanlage, Kunststoff- und Verglasungsarbeiten;Studierendenwerk Münster AöR;Münster;839653.5;;45421100;80;https://ted.europa.eu/bg/notice/-/detail/94568-2026
95163-2026;2026-02-09T23:00:00.000Z;Deutschland – Bauleistungen im Hochbau – Tischlerarbeiten Instandsetzung Fenster und Türen Orangerieschloss;Stiftung Preußische Schlösser und Gärten Berlin-Brandenburg;Potsdam;805866.88;;45421160 45421000;80;https://ted.europa.eu/bg/notice/-/detail/95163-2026
95592-2026;2026-02-09T23:00:00.000Z;Deutschland – Bauarbeiten – Büro-Trennwände;Kraftverkehrsgesellschaft mbH Braunschweig;Salzgitter;69410;;45421100 45421160 45421141 45421140 45421130 45421110 45421000 45421152 45421153 45421150;80;https://ted.europa.eu/bg/notice/-/detail/95592-2026
95859-2026;2026-02-09T23:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Neubau Florenbergschule Pilgerzell, Schreinerarbeiten - Wandverkleidung und Türen;Kreisausschuss des Landkreises Fulda - Zentrale Vergabestelle;Fulda;648687.8;;45421100 45421160 45421130;80;https://ted.europa.eu/bg/notice/-/detail/95859-2026
95235-2026;2026-02-09T23:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Schulprojekt Kardinal-von-Galen-Schule - Tischlerarbeiten / Innentüren mit Stahlzarge;Stadt Harsewinkel Zentrale Vergabestelle;Harsewinkel;135680;2026-03-11T07:00:00.000Z;45421100 44221000 45421160 44221111 44221120 44221200 44221210 44221211 44221220 45421110 45421111 45421130 45421131;75;https://ted.europa.eu/bg/notice/-/detail/95235-2026
96051-2026;2026-02-09T23:00:00.000Z;Deutschland – Bautischlerarbeiten – Tischlerarbeiten Fenster;Land Berlin, vertreten durch das Bezirksamt Treptow-Köpenick von Berlin;Berlin;289395;2026-03-10T08:00:00.000Z;45421100 45421000;75;https://ted.europa.eu/bg/notice/-/detail/96051-2026
93520-2026;2026-02-09T23:00:00.000Z;Deutschland – Bautischlerarbeiten – Gesamtschule Niederberg: Innentüren Bestandsersatz;Stadt Neukirchen-Vluyn, Hauptamt;Neukirchen-Vluyn;;;45421160 45421000;68;https://ted.europa.eu/bg/notice/-/detail/93520-2026
95740-2026;2026-02-09T23:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – GTL - LV 03 Kunsstofffenster;Gemeinde Limbach;Limbach;;;45421100;68;https://ted.europa.eu/bg/notice/-/detail/95740-2026
93249-2026;2026-02-09T23:00:00.000Z;Deutschland – Gipskartonarbeiten – Baustellenlogistik;Landeshauptstadt Hannover - Fachbereich Gebäudemanagement;Hannover;;2026-03-30T08:30:00.000Z;45421100;63;https://ted.europa.eu/bg/notice/-/detail/93249-2026
93292-2026;2026-02-09T23:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Realschule Simbach BA 3, Fenster, Außentüren, Sonnenschutz;Landkreis Rottal-Inn;Pfarrkirchen;;2026-03-12T10:00:00.000Z;45421100 45421000 45421140;63;https://ted.europa.eu/bg/notice/-/detail/93292-2026
93476-2026;2026-02-09T23:00:00.000Z;Deutschland – Baustahlmontagearbeiten für Gebäude – Stahlbauarbeiten - Neubau Rettungswache II;Stadt Bottrop;Bottrop;;2026-03-12T09:00:00.000Z;45262410;63;https://ted.europa.eu/bg/notice/-/detail/93476-2026
93823-2026;2026-02-09T23:00:00.000Z;Deutschland – Bauarbeiten für Stahlkonstruktionen – Neubau GemS Rohrbach - Schlosser Stahlbau Umgang;Saarpfalz-Kreis;Homburg;;2026-03-16T08:00:00.000Z;45223210;63;https://ted.europa.eu/bg/notice/-/detail/93823-2026
94059-2026;2026-02-09T23:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Tischlerarbeiten Innentüren neu;Grün Berlin GmbH;Berlin;;2026-03-11T09:00:00.000Z;45421100 45421111 45421131;63;https://ted.europa.eu/bg/notice/-/detail/94059-2026
94134-2026;2026-02-09T23:00:00.000Z;Deutschland – Beschlagarbeiten – Schließanlage - Sanierung Zentralküche;Universitätsklinikum Düsseldorf;Düsseldorf;;2026-03-12T10:00:00.000Z;45421160 45421100;63;https://ted.europa.eu/bg/notice/-/detail/94134-2026
94204-2026;2026-02-09T23:00:00.000Z;Deutschland – Bauarbeiten – Tischlerarbeiten Fenster und Außentüren neu;Grün Berlin GmbH;Berlin;;2026-03-11T14:00:00.000Z;45421100 45421110 45421130;63;https://ted.europa.eu/bg/notice/-/detail/94204-2026
94335-2026;2026-02-09T23:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Sanierung Mittelschule - Schreiner-Fensterbänke;Stadt Baierdorf Bauamt;Baiersdorf;;2026-03-12T09:00:00.000Z;45421100;63;https://ted.europa.eu/bg/notice/-/detail/94335-2026
94961-2026;2026-02-09T23:00:00.000Z;Deutschland – Bauarbeiten für Stahlkonstruktionen – Kinderhaus Oberlenningen - LV 331 Stahlbau und Metallgeländer;Gemeinde Lenningen;Lenningen;;2026-03-13T09:00:00.000Z;45223210 45341000;63;https://ted.europa.eu/bg/notice/-/detail/94961-2026
95448-2026;2026-02-09T23:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – IGS SÜD - Tischler Einbaumöbel;Stadt Langenhagen;Langenhagen;;2026-03-03T12:00:00.000Z;45421100 45421153;63;https://ted.europa.eu/bg/notice/-/detail/95448-2026
96259-2026;2026-02-09T23:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Casablanca Spektehaus Tischler Fenster;Casablanca gGmbH;Berlin;;2026-03-16T09:00:00.000Z;45421100;63;https://ted.europa.eu/bg/notice/-/detail/96259-2026
94833-2026;2026-02-09T23:00:00.000Z;Deutschland – Bau von Laborgebäuden – BAU_085850_CN-ZFE_Labortechnische Festeinbauten;Land Hessen, vertreten durch den Landesbetrieb Bau und Immobilien Hessen, Zentrale Vergabe;Bad Nauheim;447141;;45421153;60;https://ted.europa.eu/bg/notice/-/detail/94833-2026
95421-2026;2026-02-09T23:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Stahl-Glas-Tueren;Staatliches Bauamt München 2;München;2.1;;45421100;60;https://ted.europa.eu/bg/notice/-/detail/95421-2026
96566-2026;2026-02-09T23:00:00.000Z;Deutschland – Baufertigstellung – VE_3-060.3_Metallbauarbeiten-Decken;Land Hessen, vertreten durch den Landesbetrieb Bau und Immobilien Hessen, Zentrale Vergabe;Bad Nauheim;543381.01;;45421146 45421140;60;https://ted.europa.eu/bg/notice/-/detail/96566-2026
94722-2026;2026-02-09T23:00:00.000Z;Deutschland – Bauleistungen im Hochbau – Universität Hohenheim, Gesamtsanierung BIO I+II, 4.BA, Ost/West,Teil 2 Metallbauarbeiten Schachttüren mit Brandschutzanforderung;Vermögen und Bau Baden-Württemberg, Universitätsbauamt Stuttgart und Hohenheim;Stuttgart;418462.71;2026-03-10T22:59:00.000Z;45343100;55;https://ted.europa.eu/bg/notice/-/detail/94722-2026
96128-2026;2026-02-09T23:00:00.000Z;Deutschland – Installation von Einbauküchen – Gesamtschule Niederberg: Lehrküche, Geb. G;Stadt Neukirchen-Vluyn, Hauptamt;Neukirchen-Vluyn;;;45421151;48;https://ted.europa.eu/bg/notice/-/detail/96128-2026
93444-2026;2026-02-09T23:00:00.000Z;"Deutschland – Installation von Einbauküchen – Sanierung der Grund- und Mittelschule Lam; Lehrküche (BA 3)";Markt Lam;Lam;;2026-03-11T07:00:00.000Z;45421151;43;https://ted.europa.eu/bg/notice/-/detail/93444-2026
93708-2026;2026-02-09T23:00:00.000Z;Deutschland – Einbau von Trennwänden – Tierpark Berlin | Umbau Dickhäuterhaus | WC-Trennwandanlagen;Tierpark Berlin-Friedrichfelde GmbH;Berlin;;2026-03-11T09:00:00.000Z;45421141 45421152;43;https://ted.europa.eu/bg/notice/-/detail/93708-2026
93871-2026;2026-02-09T23:00:00.000Z;"Deutschland – Einbau von Trennwänden – Sanierung der Grund- und Mittelschule Lam (BA 3); Mobile Trennwand (BA 3)";Markt Lam;Lam;;2026-03-11T08:00:00.000Z;45421141;43;https://ted.europa.eu/bg/notice/-/detail/93871-2026
94206-2026;2026-02-09T23:00:00.000Z;Deutschland – Zimmer- und Tischlerarbeiten – Holzmodulbau Fassaden WDVS und Außenputz;Stadt Erlangen - Zentrale Vergabestelle;Erlangen;;2026-03-12T09:30:00.000Z;45421130;43;https://ted.europa.eu/bg/notice/-/detail/94206-2026
95620-2026;2026-02-09T23:00:00.000Z;Deutschland – Bauarbeiten – Schlosserarbeiten - Erweiterung Freiherr-vom-Stein-Gymnasium;Stadt Münster - Zentrale Rechtsdienstleistungen und Vergabemanagement;Münster;;2026-03-06T06:30:00.000Z;45341000;43;https://ted.europa.eu/bg/notice/-/detail/95620-2026
96376-2026;2026-02-09T23:00:00.000Z;Deutschland – Einbau von Türen – OP-Schiebetüren;AGAPLESION Diakonieklinikum Rotenburg gGmbH;Rotenburg (Wümme);;2026-03-12T08:00:00.000Z;45421131 44221230;43;https://ted.europa.eu/bg/notice/-/detail/96376-2026
94104-2026;2026-02-09T23:00:00.000Z;Deutschland – Installateurarbeiten und Verlegung von Abwasserleitungen – MPI für Intelligente Systeme, Neubau Cyber Valley: Sanitär-Medien;Max-Planck-Gesellschaft Abt.III;München;1;;45343100;40;https://ted.europa.eu/bg/notice/-/detail/94104-2026
91493-2026;2026-02-08T23:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Neubau Feuerwehrgerätehaus Umkirch - Fenster und Türen;Gemeinde Umkirch;Umkirch;231585.9;;45421100;80;https://ted.europa.eu/bg/notice/-/detail/91493-2026
92394-2026;2026-02-08T23:00:00.000Z;Deutschland – Bauarbeiten für Stahlkonstruktionen – BCF Stahlbauarbeiten;Vergabestelle Landeshauptstadt Stuttgart;Stuttgart;902049.25;;45223210;80;https://ted.europa.eu/bg/notice/-/detail/92394-2026
92539-2026;2026-02-08T23:00:00.000Z;Deutschland – Bauarbeiten für Stahlkonstruktionen – SMB - PMU - VE B-305-3 Stahlbau Dachtragwerk nach DIN 18299, 18334, 18335, 18340, 18360, 18363, 18364, 18451, 18459 - Vergabe 2131/2025;Bundesamt für Bauwesen und Raumordnung, in Vertretung der Stiftung Preußischer Kulturbesitz;Berlin;6579617.56;;45223210 45262410;80;https://ted.europa.eu/bg/notice/-/detail/92539-2026
89541-2026;2026-02-08T23:00:00.000Z;Deutschland – Zimmer- und Tischlerarbeiten – Kita Prentzelstr. 6, 58095 Hagen, Innentüren;Stadt Hagen;Hagen;;2026-03-10T10:00:00.000Z;45421100 44221200;63;https://ted.europa.eu/bg/notice/-/detail/89541-2026
89601-2026;2026-02-08T23:00:00.000Z;Deutschland – Bauarbeiten für Stahlkonstruktionen – Hubschrauberlandeplatz incl. Stahlbau, TGA und Sicherheitseinrichtungen;Klinikum Bad Hersfeld GmbH;Bad Hersfeld;;2026-02-19T09:00:00.000Z;45223210;63;https://ted.europa.eu/bg/notice/-/detail/89601-2026
90163-2026;2026-02-08T23:00:00.000Z;Deutschland – Bauarbeiten für Stahlkonstruktionen – Bildungscampus BOS - Lüftungsanlagen;Stadt Spremberg - Vergabestelle;Spremberg;;2026-03-16T08:00:00.000Z;45223210;63;https://ted.europa.eu/bg/notice/-/detail/90163-2026
90291-2026;2026-02-08T23:00:00.000Z;Deutschland – Baustelleneinrichtung – Baustelleneinrichtung;Chiemgau Invest;Traunstein;;2026-03-12T09:30:00.000Z;45342000 45340000;63;https://ted.europa.eu/bg/notice/-/detail/90291-2026
91345-2026;2026-02-08T23:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – TPH IV Tischler Innentüren;Stadt Herzogenrath;Herzogenrath;;2026-03-11T09:00:00.000Z;45421100;63;https://ted.europa.eu/bg/notice/-/detail/91345-2026
91660-2026;2026-02-08T23:00:00.000Z;"Deutschland – Rohbauarbeiten – Landkreis Ludwigslust-Parchim - Gymnasiales Schulzentrum ""Fritz Reuter"", 2. BA - Modernisierung Haus 3, Los 212 Erweiterte Rohbauarbeiten, 19303 Dömitz";Landkreis Ludwigslust-Parchim - Der Landrat;Parchim;;2026-03-10T08:30:00.000Z;45223210;63;https://ted.europa.eu/bg/notice/-/detail/91660-2026
92364-2026;2026-02-08T23:00:00.000Z;Deutschland – Bau von weiterführenden Schulen – BA 4-5 Metallbauarbeiten Pfosten-Riegel-Fassade;Stadt Augsburg;Augsburg;;2026-03-11T09:30:00.000Z;45421100;63;https://ted.europa.eu/bg/notice/-/detail/92364-2026
92447-2026;2026-02-08T23:00:00.000Z;"Deutschland – Bauarbeiten – Sanierung des Theaterhauses ""Uckermärkische Bühnen Schwedt"" in 16303 Schwedt/Oder, Berliner Straße 46-48, Los 18 - Stahlbauarbeiten";Stadt Schwedt/Oder;Schwedt/Oder;;2026-03-03T09:00:00.000Z;45223210;63;https://ted.europa.eu/bg/notice/-/detail/92447-2026
92896-2026;2026-02-08T23:00:00.000Z;Deutschland – Bauarbeiten für Schulgebäude – Sanierung Hans-Stethaimer-Schule – Ladeneingang Stadtplatz;Stadt Burghausen;Burghausen;;2026-03-05T08:00:00.000Z;45421100;63;https://ted.europa.eu/bg/notice/-/detail/92896-2026
92975-2026;2026-02-08T23:00:00.000Z;Deutschland – Bauarbeiten für Stahlkonstruktionen – VE 309 - Schlosserarbeiten 1;Deutsches Krebsforschungszentrum Heidelberg;Heidelberg;;2026-03-09T09:00:00.000Z;45223210;63;https://ted.europa.eu/bg/notice/-/detail/92975-2026
92997-2026;2026-02-08T23:00:00.000Z;Deutschland – Bautischlerarbeiten – Bildungscampus BOS - Fenster/Sonnenschutz;Stadt Spremberg - Vergabestelle;Spremberg;;2026-03-16T09:00:00.000Z;45421100 45421000 45421130 45421140 45421144;63;https://ted.europa.eu/bg/notice/-/detail/92997-2026
89427-2026;2026-02-08T23:00:00.000Z;Deutschland – Einbau von Türen – LOS 17: Innentüren;Verwaltungsgemeinschaft Pulsnitz - Steina;Steina;76000;;45421131;60;https://ted.europa.eu/bg/notice/-/detail/89427-2026
89891-2026;2026-02-08T23:00:00.000Z;Deutschland – Einbau von Türen und Fenstern – Holzfenster und -türen, Sonnenschutzanlagen;Klinikum St. Georg gGmbH;Leipzig;713262.78;;45421130 45421132 45421131;60;https://ted.europa.eu/bg/notice/-/detail/89891-2026
89934-2026;2026-02-08T23:00:00.000Z;Deutschland – Einbau von abgehängten Decken – 43 Neubau städtische Sporthalle Turnstraße - Los 19.3 Holzakustikdecke;Stadt Pirmasens - Zentrale Vergabestelle;Pirmasens;309728.32;;45421146 45421000;60;https://ted.europa.eu/bg/notice/-/detail/89934-2026
90478-2026;2026-02-08T23:00:00.000Z;Deutschland – Gipskartonarbeiten – Trockenbau Decken;Staatliches Bauamt München 2;München;4884572;;45421146;60;https://ted.europa.eu/bg/notice/-/detail/90478-2026
90622-2026;2026-02-08T23:00:00.000Z;Deutschland – Einbau von Tür- und Fensterrahmen – Fürst-Stirum-Klinik Bruchsal - Neubau Bau D - Innentüren;RKH Fürst-Stirum-Klinik;Bruchsal;0.01;;44221000 45421110 45421130 44221200;60;https://ted.europa.eu/bg/notice/-/detail/90622-2026
92642-2026;2026-02-08T23:00:00.000Z;Deutschland – Installation von Feuerlöschanlagen – Löschanlage;Stadt Fürth;Fürth;423641.92;;45343200;60;https://ted.europa.eu/bg/notice/-/detail/92642-2026
89639-2026;2026-02-08T23:00:00.000Z;Deutschland – Metallbauarbeiten – LK - Neubau Schulzentrum Emmerthal - Schlosserarbeiten (Außenbereich);Landkreis Hameln-Pyrmont - Facility Management -;Hameln;;2026-03-10T10:30:00.000Z;45341000;43;https://ted.europa.eu/bg/notice/-/detail/89639-2026
89657-2026;2026-02-08T23:00:00.000Z;Deutschland – Bauarbeiten – 216_6-344 HBB Neubau Hallenbad Essen-Borbeck hier: Tischlerarbeiten und Innentüren;Stadt Essen, vertreten durch die GVE Grundstücksverwaltung Stadt Essen GmbH;Essen;;2026-03-10T09:00:00.000Z;44221200 45421131;43;https://ted.europa.eu/bg/notice/-/detail/89657-2026
90137-2026;2026-02-08T23:00:00.000Z;Deutschland – Bauarbeiten – Tischlerarbeiten - Erweiterung G8/G9 am Schillergymnasium - Altbau;Stadt Münster - Zentrale Rechtsdienstleistungen und Vergabemanagement;Münster;;2026-02-24T06:30:00.000Z;45421150;43;https://ted.europa.eu/bg/notice/-/detail/90137-2026
90955-2026;2026-02-08T23:00:00.000Z;Deutschland – Einbau von Türen – EKZ - Innentüren;AGAPLESION Diakonieklinikum Rotenburg gGmbH;Rotenburg (Wümme);;2026-03-12T07:45:00.000Z;45421131;43;https://ted.europa.eu/bg/notice/-/detail/90955-2026
91388-2026;2026-02-08T23:00:00.000Z;Deutschland – Bautischlerarbeiten – Historische Stadthalle Wuppertal, Fenster- und Türsanierungsarbeiten;Stadt Wuppertal;Wuppertal;;2026-03-10T07:00:00.000Z;45421000 45421130;43;https://ted.europa.eu/bg/notice/-/detail/91388-2026
91580-2026;2026-02-08T23:00:00.000Z;Deutschland – Zimmer- und Tischlerarbeiten – Sanierungsmaßnahmen an der Polderdorfschule Büderich-Ginderich - Tischlerarbeiten;Stadt Wesel;Wesel;;2026-03-18T10:00:00.000Z;45421130;43;https://ted.europa.eu/bg/notice/-/detail/91580-2026
91675-2026;2026-02-08T23:00:00.000Z;Deutschland – Installation von Einbaumöbeln – Ersatzneubau Krankenhaus Mittweida, Bauabschnitt Neubau Palliativ P2: Los 328 Möblierung;Landkreis Mittweida Krankenhaus gGmbH;Mittweida;;2026-03-10T09:00:00.000Z;45421153;43;https://ted.europa.eu/bg/notice/-/detail/91675-2026
92624-2026;2026-02-08T23:00:00.000Z;"Deutschland – Gipskartonarbeiten – Verbandsgemeinde Ruwer; Neubau der Grundschule in Osburg";Verbandsgemeindeverwaltung Ruwer;Waldrach;;2026-03-10T10:00:00.000Z;45421146;43;https://ted.europa.eu/bg/notice/-/detail/92624-2026
92717-2026;2026-02-08T23:00:00.000Z;Deutschland – Anbringen von Leitplanken – Fahrzeugrückhaltesystem für B 236 2. - 3. TA in Dortmund;Landesbetrieb Straßenbau NRW- Regionalniederlassung Ruhr;Bochum;;2026-03-17T08:59:00.000Z;45421141 45421152;43;https://ted.europa.eu/bg/notice/-/detail/92717-2026
92880-2026;2026-02-08T23:00:00.000Z;Deutschland – Installation von Einbaumöbeln – Erweiterung und Sanierung Klinikum Altmühlfranken 1. BA (Unterbauabschnitt 1a);Kommunalunternehmen Klinikum Altmühlfranken;Weißenburg;;2026-03-09T09:00:00.000Z;45421153;43;https://ted.europa.eu/bg/notice/-/detail/92880-2026
92957-2026;2026-02-08T23:00:00.000Z;Deutschland – Bauarbeiten für Universitätsgebäude – KKE 0370.01.10 WC-Trennwände TO3;Thüringer Landesamt für Bau und Verkehr;Erfurt;14879;;45421152;40;https://ted.europa.eu/bg/notice/-/detail/92957-2026
86259-2026;2026-02-05T23:00:00.000Z;Deutschland – Baustahlmontagearbeiten für Gebäude – Neubau Kindertagesstätte in Roitzsch - Los 08 Stahlbau;Stadt Sandersdorf-Brehna;Sandersdorf-Brehna;89771.27;;45262410;80;https://ted.europa.eu/bg/notice/-/detail/86259-2026
86616-2026;2026-02-05T23:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Systemtrennwände;Landeshauptstadt Hannover - Fachbereich Gebäudemanagement;Hannover;783454;;45421100;80;https://ted.europa.eu/bg/notice/-/detail/86616-2026
86914-2026;2026-02-05T23:00:00.000Z;Deutschland – Bauarbeiten – K ST 25017 Fenster, Sonnenschutz - Erweiterung Gymnasium Korschenbroich;Stadt Korschenbroich;Korschenbroich;1968915.59;;45421100 45421110;80;https://ted.europa.eu/bg/notice/-/detail/86914-2026
89006-2026;2026-02-05T23:00:00.000Z;Deutschland – Zimmer- und Tischlerarbeiten – Schulprojekt Kardinal-von-Galen-Schule -Tischlerarbeiten/ Innenausbau;Stadt Harsewinkel Zentrale Vergabestelle;Harsewinkel;127991;2026-03-11T07:00:00.000Z;45421160 45421000 45421152;75;https://ted.europa.eu/bg/notice/-/detail/89006-2026
87503-2026;2026-02-05T23:00:00.000Z;Deutschland – Fassadenarbeiten – Bauarbeiten;Zentrum für Psychiatrie Klinikum Schloß Winnenden;Winnenden;;;45421100 45223210 45421131 45421000;68;https://ted.europa.eu/bg/notice/-/detail/87503-2026
86465-2026;2026-02-05T23:00:00.000Z;Deutschland – Bau von weiterführenden Schulen – Stahlbauarbeiten BT H;Zweckverband Staatliche weiterführende Schulen in Haar;Haar;;2026-03-05T09:00:00.000Z;45223210;63;https://ted.europa.eu/bg/notice/-/detail/86465-2026
86505-2026;2026-02-05T23:00:00.000Z;Deutschland – Metallbauarbeiten – Los 312 Fenster Türen Alu - GNUE Polizeiinspektion Magdeburg (einschl. PI Zentrale Dienste), TM 5.9 Sanierung Haus 1C2 (MLB-2026-0042);Amt für Immobilien- und Baumanagement Magdeburg (AIB Magdeburg);Magdeburg;;2026-03-10T09:30:00.000Z;45421100;63;https://ted.europa.eu/bg/notice/-/detail/86505-2026
86673-2026;2026-02-05T23:00:00.000Z;Deutschland – Einbau von Türen und Fenstern – Neubau FWGH-Bracht - Alu- und Kunststofffenster;Burggemeinde Brüggen;Brüggen;;2026-02-18T08:00:00.000Z;44221000 45421130 44221100 44221220;63;https://ted.europa.eu/bg/notice/-/detail/86673-2026
86786-2026;2026-02-05T23:00:00.000Z;Deutschland – Steinmetzarbeiten – Gotha Schloss Friedenstein, TP II.1 - Westflügel, Teilbereiche Westturm sowie Notsicherungen, Sanierung Arkadenpfeiler - VE 02 Naturstein-, Baumeister-, Stahlbau- und Sicherungsarbeiten;Stiftung Thüringer Schlösser und Gärten;Rudolstadt;;2026-03-05T09:30:00.000Z;45223210;63;https://ted.europa.eu/bg/notice/-/detail/86786-2026
86813-2026;2026-02-05T23:00:00.000Z;Deutschland – Bau von weiterführenden Schulen – Stahlbauarbeiten BT H;Zweckverband Staatliche weiterführende Schulen in Haar;Haar;;2026-03-05T09:00:00.000Z;45223210;63;https://ted.europa.eu/bg/notice/-/detail/86813-2026
87163-2026;2026-02-05T23:00:00.000Z;Deutschland – Bautischlerarbeiten – Tischlerarbeiten, Sicherung, Schutz, Aufarbeiten Fenster u. Türen;Grün Berlin GmbH;Berlin;;2026-03-10T12:00:00.000Z;45421100 45421000;63;https://ted.europa.eu/bg/notice/-/detail/87163-2026
87912-2026;2026-02-05T23:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Erweiterung des TGZ- BAIII - Schreinerarbeiten Innentüren;Zweckverband Hafen Straubing-Sand;Straubing;;2026-03-10T09:00:00.000Z;45421100;63;https://ted.europa.eu/bg/notice/-/detail/87912-2026
88946-2026;2026-02-05T23:00:00.000Z;Deutschland – Bauarbeiten für Stahlkonstruktionen – Schlosser Treppen;Klinikum Main-Spessart;Lohr am Main;;2026-03-12T10:30:00.000Z;45223210;63;https://ted.europa.eu/bg/notice/-/detail/88946-2026
89143-2026;2026-02-05T23:00:00.000Z;Deutschland – Bauarbeiten – Sanierung historisches Rathaus - Glaserarbeiten innen;Kupferstadt Stolberg (Rhld.);Stolberg;;2026-03-02T08:00:00.000Z;45421100;63;https://ted.europa.eu/bg/notice/-/detail/89143-2026
87668-2026;2026-02-05T23:00:00.000Z;Deutschland – Bauarbeiten für Stahlkonstruktionen – 470 BSGM - Neubau Bgm. Schütte Grundschule Partenkirchen (BA1)-2024-BSGM-3480 Schlosser;Markt Garmisch-Partenkirchen;Garmisch Partenkirchen;0;;45223210;60;https://ted.europa.eu/bg/notice/-/detail/87668-2026
88293-2026;2026-02-05T23:00:00.000Z;Deutschland – Bau von Sporthallen – Sanierung/Rückbau Sporthalle, Kopenhagener Straße 5a, 18107 Rostock - Los 09 Tischler, Trockenbau;Eigenbetrieb Kommunale Objektbewirtschaftung und -entwicklung der Hanse- und Universitätsstadt Rostock;Rostock;211702.05;;45421130;60;https://ted.europa.eu/bg/notice/-/detail/88293-2026
89173-2026;2026-02-05T23:00:00.000Z;Deutschland – Installation von Einbauküchen – Kitas Ostpark - Küchentechnik;Stadtverwaltung Frankenthal (Pfalz);Frankenthal (Pfalz);125010;;45421151;60;https://ted.europa.eu/bg/notice/-/detail/89173-2026
87259-2026;2026-02-05T23:00:00.000Z;Deutschland – Einbau von Türen und Fenstern – KN,Uni,Geb.A,(S),Sanierung ZE,2.BA Schlosserarbeiten - Metalltüren;Vermögen und Bau Baden-Württemberg, Amt Konstanz;Konstanz;89915.97;2026-03-10T13:00:00.000Z;45421130;55;https://ted.europa.eu/bg/notice/-/detail/87259-2026
87781-2026;2026-02-05T23:00:00.000Z;Deutschland – Bauleistungen im Hochbau – Universität Stuttgart, HLRS, III. Ausbaustufe Metallbauarbeiten Türen, Fenster Entrauchungsklappen;Vermögen und Bau Baden-Württemberg, Universitätsbauamt Stuttgart und Hohenheim;Stuttgart;79816.54;2026-03-09T22:59:00.000Z;45421132;55;https://ted.europa.eu/bg/notice/-/detail/87781-2026
86874-2026;2026-02-05T23:00:00.000Z;Deutschland – Einbau von Trennwänden – Grellkamp 38-40 - Trennvorhang;SBH | Schulbau Hamburg;Hamburg;18311000;;45421141;50;https://ted.europa.eu/bg/notice/-/detail/86874-2026
86368-2026;2026-02-05T23:00:00.000Z;Deutschland – Installation von Heizungs-, Lüftungs- und Klimaanlagen – 2. S-Bahn-Stammstrecke München Vorabmaßnahmen VE 28c Haltepunkt Hauptbahnhof Bahnhofplatz;DB Netz AG (Bukr 16);Frankfurt Main;;;45343000 45343230;48;https://ted.europa.eu/bg/notice/-/detail/86368-2026
86609-2026;2026-02-05T23:00:00.000Z;Deutschland – Einbau von Türen und Fenstern – Wilhelm Leuschner, Fenster, Sonnenschutz;Immobilien Bremen - Eigenbetrieb der Stadtgemeinde Bremen;Bremen;;2026-03-13T09:00:00.000Z;45421130;43;https://ted.europa.eu/bg/notice/-/detail/86609-2026
86750-2026;2026-02-05T23:00:00.000Z;Deutschland – Einbau von Trennwänden – WC-Trennwände;Regionalverband Saarbrücken;Saarbrücken;;2026-03-10T10:00:00.000Z;45421141 45421152;43;https://ted.europa.eu/bg/notice/-/detail/86750-2026
87062-2026;2026-02-05T23:00:00.000Z;Deutschland – Installation von elektrischen Leitungen – VMZ Teilsystem 2 - Technische Gebäudeausstattung (TGA) Elektro;Land Baden-Württemberg, vertreten durch das Ministerium für Verkehr Baden-Württemberg, Abteilung 5;Stuttgart;;2026-03-19T09:00:00.000Z;45343210;43;https://ted.europa.eu/bg/notice/-/detail/87062-2026
87713-2026;2026-02-05T23:00:00.000Z;Deutschland – Installation von Trennwänden – Mobile Trennwände;Regionalverband Saarbrücken;Saarbrücken;;2026-03-11T09:00:00.000Z;45421152;43;https://ted.europa.eu/bg/notice/-/detail/87713-2026
87721-2026;2026-02-05T23:00:00.000Z;Deutschland – Gipskartonarbeiten – Trockenbau Decken;Stadt Kassel Immobilien GmbH & Co. KG;Kassel;;2026-02-13T11:00:00.000Z;45421146;43;https://ted.europa.eu/bg/notice/-/detail/87721-2026
87931-2026;2026-02-05T23:00:00.000Z;Deutschland – Einbau von Türen – Erweiterung des TGZ- BAIII - Metallbauarbeiten Innentüren;Zweckverband Hafen Straubing-Sand;Straubing;;2026-03-10T09:00:00.000Z;45421131;43;https://ted.europa.eu/bg/notice/-/detail/87931-2026
