id;veroeffentlicht;titel;auftraggeber;ort;wert_eur;frist;cpv;score;url
210202-2026;2026-03-25T23:00:00.000Z;Deutschland – Installation von Heizungs-, Lüftungs- und Klimaanlagen – Bau 219 Neubau IKFT - Heizungs- und Kältetechnik;Karlsruher Institut für Technologie;Eggenstein-Leopoldshafen;;2026-04-02T08:30:00.000Z;45331000;63;https://ted.europa.eu/bg/notice/-/detail/210202-2026
210549-2026;2026-03-25T23:00:00.000Z;Deutschland – Installation von elektrischen Leitungen – Neubau Kinderhaus Reichenbach - Elektrotechnik;Gemeinde Reichenbach an der Fils;Reichenbach an der Fils;;2026-04-30T13:00:00.000Z;45310000;63;https://ted.europa.eu/bg/notice/-/detail/210549-2026
207336-2026;2026-03-25T23:00:00.000Z;"Deutschland – Installation von Sanitäreinrichtungen – ecl@zeno 2.BA Neubau Grundschule und Erweiterung Mittelschule - Sanitärinstallationen; 2025-01H-200";Stadt Bad Reichenhall;Bad Reichenhall;454924;;45332400;60;https://ted.europa.eu/bg/notice/-/detail/207336-2026
207388-2026;2026-03-25T23:00:00.000Z;Deutschland – Installation von Lüftungs- und Klimaanlagen – eclZeno: 2.BA Neubau Grundschule u. Erweiterung Mittelschule - Raumlufttechnische Anlagen -202;Stadt Bad Reichenhall;Bad Reichenhall;723612;;45331200 45331210;60;https://ted.europa.eu/bg/notice/-/detail/207388-2026
207691-2026;2026-03-25T23:00:00.000Z;Deutschland – Elektrotechnikinstallation – Gewerbliche Schulen Donaueschingen, Brandschutztechnische und energetische Sanierung Gebäude B, Elektrotechnik;Landratsamt Schwarzwald-Baar-Kreis;Villingen-Schwenningen;1735844.53;;45315100;60;https://ted.europa.eu/bg/notice/-/detail/207691-2026
207947-2026;2026-03-25T23:00:00.000Z;Deutschland – Installation von Sanitäreinrichtungen – Gebäudeautomation_MSR;Land Berlin – Sondervermögen Immobilien des Landes Berlin (SILB) c/o BIM Berliner Immobilienmanagement GmbH;Berlin;443729.51;;45332400;60;https://ted.europa.eu/bg/notice/-/detail/207947-2026
208004-2026;2026-03-25T23:00:00.000Z;Deutschland – Installation von Elektroanlagen – Umbau Niederspannungshauptverteilung (NSHV);Stadt Göttingen;Göttingen;140000;;45311000;60;https://ted.europa.eu/bg/notice/-/detail/208004-2026
208628-2026;2026-03-25T23:00:00.000Z;Deutschland – Installation von Aufzügen – Neustrukturierung, Sanierung und Erweiterung der Gesamtschule Gießen Ost, Alter Steinbacher Weg 28, 35394 Gießen, 2. Bauabschnitt,;Magistrat der Universitätsstadt Gießen - Hochbauamt -;Gießen;285117.52;;45313100;60;https://ted.europa.eu/bg/notice/-/detail/208628-2026
208733-2026;2026-03-25T23:00:00.000Z;Deutschland – Stromversorgungsanlagen – Netzersatzanlage (NEA);Stadt Göttingen;Göttingen;250000;;45315300;60;https://ted.europa.eu/bg/notice/-/detail/208733-2026
209247-2026;2026-03-25T23:00:00.000Z;Deutschland – Bauarbeiten – 17566 5049+5050+5051 STEG, Bildungs- und Beratungszentrum (BBZ), Sanierung, 5.BA 4410: Gas-, Wasser- und Entwässerungsanlagen DIN 18381;Vermögen und Bau Baden-Württemberg, Amt Freiburg;Freiburg;243533.83;;45333000;60;https://ted.europa.eu/bg/notice/-/detail/209247-2026
209348-2026;2026-03-25T23:00:00.000Z;Deutschland – Stromversorgungsanlagen – Neubau der Martin-Niemöller Gesamtschule_Herstellung von zwei Trafostationen;Stadt Bielefeld - Amt für Zentrale Leistungen;Bielefeld;443647;;45315300;60;https://ted.europa.eu/bg/notice/-/detail/209348-2026
209560-2026;2026-03-25T23:00:00.000Z;Deutschland – Installateurarbeiten und Verlegung von Abwasserleitungen – Sanitär 2;Land Hessen, vertreten durch den Landesbetrieb Bau und Immobilien Hessen, Zentrale Vergabe;Bad Nauheim;12287.83;;45332000;60;https://ted.europa.eu/bg/notice/-/detail/209560-2026
209582-2026;2026-03-25T23:00:00.000Z;Deutschland – Bauarbeiten – 17566 5049+5050+5051 STEG, Bildungs- und Beratungszentrum (BBZ), Sanierung, 5.BA 4430: Raumlufttechnische Anlagen DIN 18379;Vermögen und Bau Baden-Württemberg, Amt Freiburg;Freiburg;405035.51;;45331210;60;https://ted.europa.eu/bg/notice/-/detail/209582-2026
209892-2026;2026-03-25T23:00:00.000Z;Deutschland – Installation von Lüftungsanlagen – Umbau Hauptgebäude - Ravensberger Gymnasium - 430 Raumlufttechnische Anlagen;"Hansestadt Herford; Immobilien- und Abwasser-Betrieb der Hansestadt Herford, Sparte Immobilien";Herford;1407880.26;;45331210;60;https://ted.europa.eu/bg/notice/-/detail/209892-2026
210346-2026;2026-03-25T23:00:00.000Z;Deutschland – Installation von Zentralheizungen – Wärme- und Kälteversorgung - Neubau CPC, Geb. 9997, Hermann-Blenk-Straße, 38108 Braunschweig;Technische Universität Braunschweig, Geschäftsbereich 3 - Gebäudemanagement;Braunschweig;2353171.26;;45331100 45331231;60;https://ted.europa.eu/bg/notice/-/detail/210346-2026
207983-2026;2026-03-25T23:00:00.000Z;Deutschland – Installation von Zentralheizungen – HD, Uni, med. Fakultät Mannheim, Ersatzneubau, Hörsaalgebäude, Gebäude 6 Wärmeversorgungsanlagen;Vermögen und Bau Baden-Württemberg, Amt Mannheim und Heidelberg Dienstsitz Mannheim;Mannheim;460875.3;2026-04-01T21:59:00.000Z;45331100;55;https://ted.europa.eu/bg/notice/-/detail/207983-2026
208485-2026;2026-03-25T23:00:00.000Z;Deutschland – Installation von Lüftungs- und Klimaanlagen – Gebaeudeautomation;Staatliches Bauamt Erlangen-Nürnberg, Technische Geschäftsleitung, SG Bau;Erlangen;292540.64;2026-03-24T08:10:00.000Z;45331200;55;https://ted.europa.eu/bg/notice/-/detail/208485-2026
209483-2026;2026-03-25T23:00:00.000Z;Deutschland – Installation von Kühlanlagen – HD, Uni, med. Fakultät Mannheim, Ersatzneubau, Hörsaalgebäude, Gebäude 6 Kältetechnische Anlagen;Vermögen und Bau Baden-Württemberg, Amt Mannheim und Heidelberg Dienstsitz Mannheim;Mannheim;285729.66;2026-04-01T21:59:00.000Z;45331230;55;https://ted.europa.eu/bg/notice/-/detail/209483-2026
207971-2026;2026-03-25T23:00:00.000Z;Deutschland – Installation von beleuchteten Straßenschildern – Beschilderung 70-00010-2460-318 - PR1114922-2460-B;Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e.V. - Einkauf B12 - Vergabestelle Bau;München;;;45316211;48;https://ted.europa.eu/bg/notice/-/detail/207971-2026
208818-2026;2026-03-25T23:00:00.000Z;Deutschland – Installation von Sanitäreinrichtungen – Sanitärinstallationsarbeiten;Land Hessen, vertreten durch den Landesbetrieb Bau und Immobilien Hessen, Zentrale Vergabe;Bad Nauheim;;;45332400;48;https://ted.europa.eu/bg/notice/-/detail/208818-2026
209567-2026;2026-03-25T23:00:00.000Z;Deutschland – Installation von Schaltanlagen – TGA Gebäudeautomation, MSR - Neubau Gymnasium Herrsching;Landratsamt Starnberg;Starnberg;;;45315700;48;https://ted.europa.eu/bg/notice/-/detail/209567-2026
210118-2026;2026-03-25T23:00:00.000Z;Deutschland – Bauarbeiten für Eisenbahnlinien – SPGK_Bauleistungen Gößnitz - Crimmitschau;DB Netz AG (Bukr 16);Frankfurt Main;;;45314300;48;https://ted.europa.eu/bg/notice/-/detail/210118-2026
207397-2026;2026-03-25T23:00:00.000Z;Deutschland – Verlegen von Kabeln – Nordmainische S-Bahn, VP14-2 Kabelverlegearbeiten, Strecke 3660, Ffm-Ost bis Maintal-Ost;DB InfraGO AG – Geschäftsbereich Fahrweg (Bukr 16);Frankfurt Main;;2026-04-02T11:00:00.000Z;45314310;43;https://ted.europa.eu/bg/notice/-/detail/207397-2026
207512-2026;2026-03-25T23:00:00.000Z;Deutschland – Abbrucharbeiten – Baumeister;Bezirksklinikum Mittelfranken;Erlangen;;2026-05-20T07:59:00.000Z;45332300;43;https://ted.europa.eu/bg/notice/-/detail/207512-2026
207599-2026;2026-03-25T23:00:00.000Z;Deutschland – Bauarbeiten für Schwimmbäder – Badetechnische Anlagen;Stadt Bad Rappenau;Bad Rappenau;;2026-04-28T09:00:00.000Z;45332400;43;https://ted.europa.eu/bg/notice/-/detail/207599-2026
207816-2026;2026-03-25T23:00:00.000Z;Deutschland – Installation von Lüftungsanlagen – Entsorgungszentrum Reutlingen, Umschlaghalle - Abluftfilteranlage;Technische Betriebsdienste Reutlingen;Reutlingen;;2026-04-30T08:00:00.000Z;45331210;43;https://ted.europa.eu/bg/notice/-/detail/207816-2026
207884-2026;2026-03-25T23:00:00.000Z;Deutschland – Installation von Sanitäreinrichtungen – Neubau Sporthalle Melle / Sanitärtechnik nach DIN 18381;Landkreis Osnabrück - Abt. 13.3 Zentrale Vergabestelle;Osnabrück;;2026-04-24T08:30:00.000Z;45332400;43;https://ted.europa.eu/bg/notice/-/detail/207884-2026
208223-2026;2026-03-25T23:00:00.000Z;Deutschland – Installation von Aufzügen – Aufzugsanlage mit Schachtgerüst;Stadt Amberg;Amberg;;2026-04-23T07:00:00.000Z;45313100;43;https://ted.europa.eu/bg/notice/-/detail/208223-2026
208459-2026;2026-03-25T23:00:00.000Z;Deutschland – Installation von Zäunen, Geländern und Sicherheitseinrichtungen – 499- MFS Museum Folkwang Sicherheitstechnik, hier: Sicherheitstechnik;Stadt Essen, vertreten durch die GVE Grundstücksverwaltung Stadt Essen GmbH;Essen;;2026-04-23T08:00:00.000Z;45312200;43;https://ted.europa.eu/bg/notice/-/detail/208459-2026
208490-2026;2026-03-25T23:00:00.000Z;Deutschland – Installation von Lüftungs- und Klimaanlagen – Hallenbad LE - Lüftungstechnik;Stadt Leinfelden-Echterdingen, Amt für Hochbau;Leinfelden-Echterdingen;;2026-04-10T08:00:00.000Z;45331200 45331210 45331220;43;https://ted.europa.eu/bg/notice/-/detail/208490-2026
209045-2026;2026-03-25T23:00:00.000Z;Deutschland – Installation von Lüftungs- und Klimaanlagen – Neubau Kinderhaus Reichenbach - Raumlufttechnische Anlagen;Gemeinde Reichenbach an der Fils;Reichenbach an der Fils;;2026-04-30T13:00:00.000Z;45331200;43;https://ted.europa.eu/bg/notice/-/detail/209045-2026
209398-2026;2026-03-25T23:00:00.000Z;Deutschland – Installation von Lüftungsanlagen – SV-CNI-260325-001 - U-Bahnhof Poccistraße, Lüftung und Kälte;Stadtwerke München GmbH;München;;2026-04-27T10:00:00.000Z;45331210;43;https://ted.europa.eu/bg/notice/-/detail/209398-2026
209552-2026;2026-03-25T23:00:00.000Z;"Deutschland – Installation von Schaltanlagen – A.0435.200703; Gebäudeautomation";Land Hessen, vertreten durch den Landesbetrieb Bau und Immobilien Hessen, Zentrale Vergabe;Bad Nauheim;;2026-04-22T08:00:00.000Z;45315700;43;https://ted.europa.eu/bg/notice/-/detail/209552-2026
209843-2026;2026-03-25T23:00:00.000Z;Deutschland – Installation von Alarmanlagen und Antennen – Gefahrenmelde-und Alarmanlagen;Struktur-Förderung Braunschweig GmbH;Braunschweig;;2026-04-10T11:00:00.000Z;45312000;43;https://ted.europa.eu/bg/notice/-/detail/209843-2026
209910-2026;2026-03-25T23:00:00.000Z;Deutschland – Heizanlage – SLUB Interim Haus F;Staatsbetrieb Sächsisches Immobilien- und Baumanagement, Zentrale, Zentralstelle Vergabe- und Vertragsmanagement;Dresden;;2026-04-30T07:00:00.000Z;45331100 45332400;43;https://ted.europa.eu/bg/notice/-/detail/209910-2026
210361-2026;2026-03-25T23:00:00.000Z;Deutschland – Installation von Sanitäreinrichtungen – Neubau Kinderhaus Reichenbach - Sanitär;Gemeinde Reichenbach an der Fils;Reichenbach an der Fils;;2026-04-30T13:00:00.000Z;45332400;43;https://ted.europa.eu/bg/notice/-/detail/210361-2026
210583-2026;2026-03-25T23:00:00.000Z;Deutschland – Installation von Lüftungs- und Klimaanlagen – SLUB Interim Haus F;Staatsbetrieb Sächsisches Immobilien- und Baumanagement, Zentrale, Zentralstelle Vergabe- und Vertragsmanagement;Dresden;;2026-04-30T07:00:00.000Z;45331200;43;https://ted.europa.eu/bg/notice/-/detail/210583-2026
207206-2026;2026-03-25T23:00:00.000Z;Deutschland – Installation von Brandmeldeanlagen – TU C Infra Campus RH, TBM7, NB Technikzentrale Süd;Staatsbetrieb Sächsisches Immobilien- und Baumanagement, Zentrale, Zentralstelle Vergabe- und Vertragsmanagement;Dresden;73392.92;;45312100;40;https://ted.europa.eu/bg/notice/-/detail/207206-2026
207268-2026;2026-03-25T23:00:00.000Z;Deutschland – Elektrotechnikinstallation – Coburg - Amt 65 - Rückert-Mittelschule 2. BA, Teilsanierung Gebäude C - Schrickervilla - Elektrotechnik;Stadt Coburg - Hochbauamt;Coburg;119618.13;;45315100;40;https://ted.europa.eu/bg/notice/-/detail/207268-2026
207379-2026;2026-03-25T23:00:00.000Z;"Deutschland – Installation von Aufzügen – eclZeno: 2.BA Neubau Grundschule u. Erweiterung Mittelschule - Aufzüge GS/MS (Erweiterung); -161";Stadt Bad Reichenhall;Bad Reichenhall;87366;;45313100;40;https://ted.europa.eu/bg/notice/-/detail/207379-2026
207451-2026;2026-03-25T23:00:00.000Z;Deutschland – Installation von Kesseln – KWM / St. Marien-Krankenhaus Ahaus, Umbau und Erweiterung 5.BA - Heizungstechnik (Erweiterung WEA);Klinikum Westmünsterland GmbH;Ahaus;0;;45331110;40;https://ted.europa.eu/bg/notice/-/detail/207451-2026
208052-2026;2026-03-25T23:00:00.000Z;Deutschland – Installation von Gasanlagen – Medienversorgung 70-00001-2480-434;Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e.V.;München;72757.42;;45333000;40;https://ted.europa.eu/bg/notice/-/detail/208052-2026
209500-2026;2026-03-25T23:00:00.000Z;Deutschland – Verlegen von Kabeln – Kabeltiefbau Strecke auf der Hochrheinbahn 4000 von km 270,398 bis 345,768;DB InfraGO AG – Geschäftsbereich Fahrweg (Bukr 16);Frankfurt Main;0;;45314310;40;https://ted.europa.eu/bg/notice/-/detail/209500-2026
203484-2026;2026-03-24T23:00:00.000Z;Deutschland – Installation von Heizungs-, Lüftungs- und Klimaanlagen – Heizung;Stadt Füssen;Füssen;338545.31;;45331000;80;https://ted.europa.eu/bg/notice/-/detail/203484-2026
203745-2026;2026-03-24T23:00:00.000Z;Deutschland – Bauarbeiten – 1H0007, Neubau Feuerwehr Ahrweiler - Los 053 Elektroanlagen;Aufbau- und Entwicklungsgesellschaft Bad Neuenahr-Ahrweiler mbH;Bad Neuenahr-Ahrweiler;928814;;45310000;80;https://ted.europa.eu/bg/notice/-/detail/203745-2026
203943-2026;2026-03-24T23:00:00.000Z;Deutschland – Installateurarbeiten und Verlegung von Abwasserleitungen – Wasser- und Entwässerungsanlagen;Stadt Amberg;Amberg;235132.34;;45332000;80;https://ted.europa.eu/bg/notice/-/detail/203943-2026
204014-2026;2026-03-24T23:00:00.000Z;Deutschland – Installation von elektrischen Leitungen – QSA Neubau Stadthaus Lippstadt - Elektrotechnik;Stadt Lippstadt FD Organisation/Digitales - Vergabestelle;Lippstadt;4107964.18;;45310000 45311000 45316000 45312000;80;https://ted.europa.eu/bg/notice/-/detail/204014-2026
204066-2026;2026-03-24T23:00:00.000Z;Deutschland – Installation von elektrischen Leitungen – Harksheider Straße 70 - Schwachstrom;SBH | Schulbau Hamburg;Hamburg;241778;;45310000;80;https://ted.europa.eu/bg/notice/-/detail/204066-2026
205541-2026;2026-03-24T23:00:00.000Z;Deutschland – Elektroinstallationsarbeiten – Elektroarbeiten;Landkreis Augsburg - Vergabestelle;Augsburg;1400607;;45311200;80;https://ted.europa.eu/bg/notice/-/detail/205541-2026
206388-2026;2026-03-24T23:00:00.000Z;Deutschland – Bauarbeiten für Schulgebäude – 614 Heizungsinstallation 4. und 5. BA;Schulverband Margetshöchheim;Margetshöchheim;438990;;45331000;80;https://ted.europa.eu/bg/notice/-/detail/206388-2026
206470-2026;2026-03-24T23:00:00.000Z;Deutschland – Elektroinstallationsarbeiten – Elektroinstallation Geb H;Staatliches Bauamt Amberg-Sulzbach;Amberg;683421;;45311200;80;https://ted.europa.eu/bg/notice/-/detail/206470-2026
206741-2026;2026-03-24T23:00:00.000Z;Deutschland – Bauarbeiten für Schulgebäude – 634 Lüftungstechnik 4. und 5. BA;Schulverband Margetshöchheim;Margetshöchheim;316923;;45331000 45331200 45331210;80;https://ted.europa.eu/bg/notice/-/detail/206741-2026
204356-2026;2026-03-24T23:00:00.000Z;Deutschland – Elektroinstallationsarbeiten – Los 44 - Elektrotechnische Ausrüstung (ETA) Elektrische Anlagen;Ökumenisches Hainich Klinikum gGmbH Mühlhausen;Mühlhausen;;;45311200;68;https://ted.europa.eu/bg/notice/-/detail/204356-2026
205214-2026;2026-03-24T23:00:00.000Z;Deutschland – Elektroinstallationsarbeiten – TUD Sanierung Beyer-Bau Fakultät Bauingenieurwesen;Staatsbetrieb Sächsisches Immobilien- und Baumanagement, NL Dresden 2;Dresden;;;45311200 45311100;68;https://ted.europa.eu/bg/notice/-/detail/205214-2026
205725-2026;2026-03-24T23:00:00.000Z;Deutschland – Installation von elektrischen Leitungen – Neubau FWGH-Bracht - MSR;Burggemeinde Brüggen;Brüggen;;;45310000 45317000 45311200 45315100;68;https://ted.europa.eu/bg/notice/-/detail/205725-2026
205950-2026;2026-03-24T23:00:00.000Z;Deutschland – Elektroinstallationsarbeiten – Los 45 - Kommunikations-, sicherheits- und informationstechnische Anlagen (K+S+IT);Ökumenisches Hainich Klinikum gGmbH Mühlhausen;Mühlhausen;;;45311200;68;https://ted.europa.eu/bg/notice/-/detail/205950-2026
206348-2026;2026-03-24T23:00:00.000Z;Deutschland – Installation von Heizungs-, Lüftungs- und Klimaanlagen – Offenes Verfahren;Kreisverwaltung Steinburg;Itzehoe;;;45331000;68;https://ted.europa.eu/bg/notice/-/detail/206348-2026
206471-2026;2026-03-24T23:00:00.000Z;Deutschland – Installation von elektrischen Leitungen – Ausschreibung Nieder- und Mittelspannungsanlagen bei dem Bauvorhaben -Sanierung Verwaltungsgebäude- für die NetzeBW in Östringen;EnBW Energie Baden-Württemberg AG;Karlsruhe;;;45310000 45311000 45311100 45311200;68;https://ted.europa.eu/bg/notice/-/detail/206471-2026
206731-2026;2026-03-24T23:00:00.000Z;Deutschland – Installation von Heizungs-, Lüftungs- und Klimaanlagen – Hebebrandstraße 1 - Lüftung;SBH | Schulbau Hamburg;Hamburg;44934000;2026-04-24T08:00:00.000Z;45331000;65;https://ted.europa.eu/bg/notice/-/detail/206731-2026
203644-2026;2026-03-24T23:00:00.000Z;Deutschland – Installation von elektrischen Leitungen – Neubau FWGH-Bracht - MSR;Burggemeinde Brüggen;Brüggen;;2026-04-28T08:00:00.000Z;45310000 45317000 45311200 45315100;63;https://ted.europa.eu/bg/notice/-/detail/203644-2026
203706-2026;2026-03-24T23:00:00.000Z;Deutschland – Installation von Elektroanlagen – LLA - FEL BM 2 Hallen Ost - Elektroinstallation;Bezirk Mittelfranken - Liegenschaftsreferat;Ansbach;;2026-04-28T07:30:00.000Z;45311000 45311100 45311200;63;https://ted.europa.eu/bg/notice/-/detail/203706-2026
203800-2026;2026-03-24T23:00:00.000Z;Deutschland – Installation von elektrischen Leitungen – Elektro-, Sicherheits- und Informationstechnische Anlagen - Kulturschule Gelsenkirchen, Am Schalker Verein 9+11, 45888 Gelsenkirchen;Stadt Gelsenkirchen;Gelsenkirchen;;2026-04-28T08:00:00.000Z;45310000;63;https://ted.europa.eu/bg/notice/-/detail/203800-2026
203896-2026;2026-03-24T23:00:00.000Z;Deutschland – Hochspannungsarbeiten – UW584 Kurf. -Austausch 110-kV-GIS;Stadtwerke Wiesbaden Netz GmbH;Wiesbaden;;2026-04-24T08:00:00.000Z;45311000 45310000 45315400;63;https://ted.europa.eu/bg/notice/-/detail/203896-2026
203950-2026;2026-03-24T23:00:00.000Z;Deutschland – Bauarbeiten für Gebäude im Gesundheitswesen – Neubau Energiezentrale ZKM - Los 300 Elektroanlagen NEA;Universitätsklinikum Leipzig AöR;Leipzig;;2026-04-10T09:00:00.000Z;45311200;63;https://ted.europa.eu/bg/notice/-/detail/203950-2026
203999-2026;2026-03-24T23:00:00.000Z;"Deutschland – Elektrotechnikinstallation – Sanierung Sporthalle Robert-Bosch-Gesamtschule; Mess-, Steuerungs- und Regelungstechnik (Stadt Hildesheim)";Stadt Hildesheim;Hildesheim;;2026-04-22T08:00:00.000Z;45311200 45317000 45315100;63;https://ted.europa.eu/bg/notice/-/detail/203999-2026
204462-2026;2026-03-24T23:00:00.000Z;Deutschland – Installation von Elektroanlagen – LVR Klinik Düren, Sanierung Haus 14, Starkstromanlagen;LVR-Dezernat Gebäude- und Liegenschaftsmanagement, Umwelt, Energie, Bauen für Menschen GmbH;Köln;;2026-04-16T08:00:00.000Z;45311000;63;https://ted.europa.eu/bg/notice/-/detail/204462-2026
204633-2026;2026-03-24T23:00:00.000Z;Deutschland – Bauarbeiten – Außenanlagen Sanitär und Heizung;Grün Berlin GmbH;Berlin;;2026-04-24T10:00:00.000Z;45331000;63;https://ted.europa.eu/bg/notice/-/detail/204633-2026
204745-2026;2026-03-24T23:00:00.000Z;Deutschland – Bauarbeiten – 217-480FWH-2026 Neubau Feuerwehrgerätehaus, hier: Gebäudeautomation;GVE Grundstücksverwaltung Stadt Essen GmbH;Essen;;2026-04-24T08:00:00.000Z;45311200 45317000;63;https://ted.europa.eu/bg/notice/-/detail/204745-2026
205067-2026;2026-03-24T23:00:00.000Z;Deutschland – Installation von Elektroanlagen – SV-CNI-260323-002 - Poccistraße - Brandschutztechnische Ertüchtigung, Elektroarbeiten;Stadtwerke München GmbH;München;;2026-04-23T10:00:00.000Z;45311000;63;https://ted.europa.eu/bg/notice/-/detail/205067-2026
205296-2026;2026-03-24T23:00:00.000Z;Deutschland – Heizungs- und sonstige Elektroinstallationen in Gebäuden – Gebäudeautomation-Wiederaufbau Schulzentrum Schleiden;Stadt Schleiden;Schleiden;;2026-04-16T07:00:00.000Z;45315000 45315700;63;https://ted.europa.eu/bg/notice/-/detail/205296-2026
205347-2026;2026-03-24T23:00:00.000Z;Deutschland – Installation von elektrischen Leitungen – GS Steinhude - An-/Umbau zur Ganztagsschule - Elektroinstallation - Brandmeldeanlage;Stadt Wunstorf;Wunstorf;;2026-03-31T07:00:00.000Z;45310000 45312100;63;https://ted.europa.eu/bg/notice/-/detail/205347-2026
205469-2026;2026-03-24T23:00:00.000Z;Deutschland – Elektroinstallationsarbeiten – Messe Erfurt GmbH - Sanierung Dächer der Messehallen 2 und 3 - Los 03 - Elektro;Messe Erfurt GmbH;Erfurt;;2026-05-04T10:00:00.000Z;45311200;63;https://ted.europa.eu/bg/notice/-/detail/205469-2026
205931-2026;2026-03-24T23:00:00.000Z;Deutschland – Installation von Heizungs-, Lüftungs- und Klimaanlagen – Oberschule Zum Wäldchen 4, Modernisierung + Neubau, Los 401 B Heizungsinstallation;Stadt Leipzig;Leipzig;;2026-04-29T11:00:00.000Z;45331000;63;https://ted.europa.eu/bg/notice/-/detail/205931-2026
206116-2026;2026-03-24T23:00:00.000Z;Deutschland – Elektroinstallationsarbeiten – Starkstromanlagen;Kulturstiftung Dessau-Wörlitz;Dessau-Roßlau;;2026-04-27T08:00:00.000Z;45311200;63;https://ted.europa.eu/bg/notice/-/detail/206116-2026
206137-2026;2026-03-24T23:00:00.000Z;Deutschland – Elektroinstallationsarbeiten – Modernisierung Grundschule Dorschberg;Stadt Wörth am Rhein;Wörth am Rhein;;2026-04-22T08:30:00.000Z;45311200;63;https://ted.europa.eu/bg/notice/-/detail/206137-2026
206510-2026;2026-03-24T23:00:00.000Z;Deutschland – Installation von Heizungs-, Lüftungs- und Klimaanlagen – Heizungs- und Kälteanlagen Haus 7;Handwerkskammer Dortmund;Dortmund;;2026-05-04T08:30:00.000Z;45331000 45315000;63;https://ted.europa.eu/bg/notice/-/detail/206510-2026
206585-2026;2026-03-24T23:00:00.000Z;Deutschland – Elektroinstallationsarbeiten – Elektrotechnik, V0131/2026, Amt für soziale Dienste, Abtl. Ost;Immobilien Bremen - Eigenbetrieb der Stadtgemeinde Bremen;Bremen;;2026-04-28T08:00:00.000Z;45311200 45312000 45312100 45312200 45312311 45314320;63;https://ted.europa.eu/bg/notice/-/detail/206585-2026
206647-2026;2026-03-24T23:00:00.000Z;Deutschland – Installation von Heizungs-, Lüftungs- und Klimaanlagen – Erweiterungsbau Magdalenenheim: Gasleitung und Umbau Lüftung für Wäscherei;Stadt Landshut - Referat 5;Landshut;;2026-04-28T06:30:00.000Z;45331000 45331210 45333000;63;https://ted.europa.eu/bg/notice/-/detail/206647-2026
206926-2026;2026-03-24T23:00:00.000Z;Deutschland – Wasserinstallationsarbeiten – Kindergarten St.Nikolaus Brunnthal, Sanitärtechnik (Neubau + Sanierung);HBGemeinde Brunnthal;Brunnthal;;2026-04-24T08:00:00.000Z;45332000 45332200 45332300;63;https://ted.europa.eu/bg/notice/-/detail/206926-2026
206956-2026;2026-03-24T23:00:00.000Z;Deutschland – Installation von Elektroanlagen – Nordumfahrung Fr/Ne Neubau RÜB 59 Elektrotechnische Ausrüstung und Datenfernübertragung;Entsorgungsbetriebe der Stadt Heilbronn;Heilbronn;;2026-04-27T12:00:00.000Z;45311000 45317000 45311200;63;https://ted.europa.eu/bg/notice/-/detail/206956-2026
203940-2026;2026-03-24T23:00:00.000Z;Deutschland – Installation von Lüftungs- und Klimaanlagen – Neubau des Mobilitätszentrums UrbanLand (MZL) Lüftung;Technische Hochschule Ostwestfalen-Lippe;Lemgo;221017.99;;45331200 45331210;60;https://ted.europa.eu/bg/notice/-/detail/203940-2026
203975-2026;2026-03-24T23:00:00.000Z;Deutschland – Installation von Lüftungs- und Klimaanlagen – RB Jungfernheide, Neubau Labor, VE 12 RLT-Anlagen, Prozessfortluft (Laborluft);Berliner Wasserbetriebe;Berlin;3394123.05;;45331200;60;https://ted.europa.eu/bg/notice/-/detail/203975-2026
204082-2026;2026-03-24T23:00:00.000Z;Deutschland – Sanitäre Anlagen – Neubau des Mobilitätszentrums UrbanLand (MZL) Sanitär;Technische Hochschule Ostwestfalen-Lippe;Lemgo;130556.2;;45332000;60;https://ted.europa.eu/bg/notice/-/detail/204082-2026
204726-2026;2026-03-24T23:00:00.000Z;Deutschland – Installation von Brandmeldeanlagen – Kreishaus Osnabrück / Umfassende Gebäudesanierung und Modernisierung (1. BA) - Gefahrenmelde- und Alarmanlagen (VE 1.456);Landkreis Osnabrück - Abt. 13.3 Zentrale Vergabestelle;Osnabrück;145135.55;;45310000 45312100 45312000;60;https://ted.europa.eu/bg/notice/-/detail/204726-2026
204803-2026;2026-03-24T23:00:00.000Z;Deutschland – Bauarbeiten für Schulgebäude – 624 Sanitärinstallation 4. und 5. BA;Schulverband Margetshöchheim;Margetshöchheim;248510;;45332400 45332300 45332200;60;https://ted.europa.eu/bg/notice/-/detail/204803-2026
204998-2026;2026-03-24T23:00:00.000Z;Deutschland – Sanitäre Anlagen – Sanitär;Stadt Füssen;Füssen;187863.49;;45332400;60;https://ted.europa.eu/bg/notice/-/detail/204998-2026
205005-2026;2026-03-24T23:00:00.000Z;Deutschland – Bauleistungen im Hochbau – POM / Kommunaler Wohnungsbau mit Tiefgarage in Eching - VE13 - Elektroinstallationen;Gemeinde Eching;Eching;0;;45311000;60;https://ted.europa.eu/bg/notice/-/detail/205005-2026
205974-2026;2026-03-24T23:00:00.000Z;Deutschland – Baustelleneinrichtung – Sächsischer Landtag, Sanierung und Erweiterung;Staatsbetrieb Sächsisches Immobilien- und Baumanagement, Zentrale, Zentralstelle Vergabe- und Vertragsmanagement;Dresden;998087.76;;45312200;60;https://ted.europa.eu/bg/notice/-/detail/205974-2026
