id;veroeffentlicht;titel;auftraggeber;ort;wert_eur;frist;cpv;score;url
432499-2026;;Deutschland – Reinigung von Transportmitteln – Fahrzeugreinigung U-Bahn in 2 Losen;Berliner Verkehrsbetriebe, Bereich Einkauf/ Materialwirtschaft;Berlin;;;90917000;48;https://ted.europa.eu/bg/notice/-/detail/432499-2026
433156-2026;;Deutschland – Reinigungs- und Hygienedienste – Reinigungsleistungen 101. Oberschule -Johannes Gutenberg-;Landeshauptstadt Dresden, GB Bildung, Jugend und Sport, Amt für Schulen;Dresden;;2026-08-04T13:00:00.000Z;90919300;48;https://ted.europa.eu/bg/notice/-/detail/433156-2026
433859-2026;;Deutschland – Reinigungs- und Hygienedienste – Reinigungsleistungen Martin-Andersen-Nexö-Gymnasium (MAN);Landeshauptstadt Dresden, GB Bildung, Jugend und Sport, Amt für Schulen;Dresden;;2026-08-03T13:00:00.000Z;90919300;48;https://ted.europa.eu/bg/notice/-/detail/433859-2026
467085-2026;;Deutschland – Reinigungs- und Hygienedienste – Reinigung Julius-Ambrosius-Hülße-Gymnasium;Landeshauptstadt Dresden, GB Bildung, Jugend und Sport, Amt für Schulen;Dresden;;;90919300;48;https://ted.europa.eu/bg/notice/-/detail/467085-2026
486887-2026;;Deutschland – Reinigungs- und Hygienedienste – Reinigungsleistungen Grundschule Naußlitz;Landeshauptstadt Dresden, GB Bildung, Jugend und Sport, Amt für Schulen;Dresden;;;90919300;48;https://ted.europa.eu/bg/notice/-/detail/486887-2026
491164-2026;;"Deutschland – Reinigung von Schulen – 4 Schulen an 5 Standorten im Bereich des Lahn-Dill-Kreises; Unterhalts- und Grundreinigung";Kreisausschuss des Lahn-Dill-Kreises, 12.4 Zentrale Vergabe- und Submissionsstelle;Wetzlar;;;90919300;48;https://ted.europa.eu/bg/notice/-/detail/491164-2026
492358-2026;;Deutschland – Beseitigung und Behandlung von Siedlungsabfällen – 8/2010/S0623 - RV Entsorgung Abfälle zur Verwertung;Bundeswehr-Dienstleistungszentrum Wunstorf;Wunstorf;;;90918000;48;https://ted.europa.eu/bg/notice/-/detail/492358-2026
439110-2026;;Deutschland – Entleerung von Abfallbehältern – Erbringung von abfallwirtschaftlichen Dienstleistungen;Stadt Ennepetal;Ennepetal;;2026-07-13T10:00:00.000Z;90918000;43;https://ted.europa.eu/bg/notice/-/detail/439110-2026
436219-2026;;Deutschland – Entleerung von Abfallbehältern – Rahmenvereinbarung über die Anmietung von Pressmüllfahrzeugen in Sonderausführung;Landeshauptstadt München, Direktorium, Vergabestelle 1, SG 3;München;-1;;90918000;40;https://ted.europa.eu/bg/notice/-/detail/436219-2026
468616-2026;;Deutschland – Reinigung von Schulen – Unterhaltsreinigung der Grundschule Appelhoff, Appelhoff 2, 22309 Hamburg;BVC Behörde für Finanzen und Bezirke;Hamburg;0;;90919300;40;https://ted.europa.eu/bg/notice/-/detail/468616-2026
470375-2026;;Deutschland – Reinigung von Schulen – Unterhaltsreinigung der Stadtteilschule Öjendorf;BVC Behörde für Finanzen und Bezirke;Hamburg;0;;90919300;40;https://ted.europa.eu/bg/notice/-/detail/470375-2026
480569-2026;;Deutschland – Reinigung von Schulen – Walter-Höllerer-Realschule Sulzbach-Rosenberg - Reinigung;Landkreis Amberg-Sulzbach;Amberg;0;;90919300;40;https://ted.europa.eu/bg/notice/-/detail/480569-2026
488945-2026;;Deutschland – Reinigung von Schulen – Unterhaltsreinigung der Grundschule Islandstraße, Islandstraße 25, 22145 Hamburg;BVC Behörde für Finanzen und Bezirke;Hamburg;0;;90919300;40;https://ted.europa.eu/bg/notice/-/detail/488945-2026
490080-2026;;Deutschland – Reinigung von Schulen – Unterhaltsreinigung der Schule Max-Eichholz-Ring, Max-Eichholz-Ring 25, 21031 Hamburg;BVC Behörde für Finanzen und Bezirke;Hamburg;0;;90919300;40;https://ted.europa.eu/bg/notice/-/detail/490080-2026
492451-2026;;Deutschland – Reinigung von Transportmitteln – Innen- und Außenreinigung und das betriebsbereite Abstellen (Rangier-/Tankdienst) von Fahrzeugen der REVG mbH;REVG Rhein-Erft-Verkehrsgesellschaft mbH;Kerpen;0;;90917000;40;https://ted.europa.eu/bg/notice/-/detail/492451-2026
